Fecha,Productos,Ingreso,Tienda,Ventas
02/05/2021,48,9743,5,95
03/05/2021,38,8753,5,67
04/05/2021,20,6788,5,71
05/05/2021,31,8524,5,98
06/05/2021,21,7811,5,94
07/05/2021,33,8229,5,95
08/05/2021,18,7416,5,76
09/05/2021,23,8891,5,90
10/05/2021,21,6509,5,26
11/05/2021,44,8811,5,18
12/05/2021,23,5126,5,64
13/05/2021,36,9075,5,28
14/05/2021,20,9677,5,27
15/05/2021,26,5402,5,21
16/05/2021,25,6187,5,5
17/05/2021,29,8856,5,12
18/05/2021,46,9182,5,29
19/05/2021,42,7992,5,31
20/05/2021,27,7235,5,67
21/05/2021,19,8885,5,69
22/05/2021,16,7429,5,87
23/05/2021,43,5805,5,53
24/05/2021,46,9600,5,54
25/05/2021,15,7484,5,41
26/05/2021,20,6018,5,5
27/05/2021,35,7635,5,52
28/05/2021,15,9815,5,85
29/05/2021,28,5637,5,3
30/05/2021,44,5626,5,14
31/05/2021,45,9785,5,46
01/06/2021,16,6063,5,27
02/06/2021,15,7749,5,89
03/06/2021,36,8116,5,12
04/06/2021,23,9408,5,47
05/06/2021,29,9737,5,3
06/06/2021,22,6277,5,87
07/06/2021,27,6641,5,7
08/06/2021,25,8950,5,73
09/06/2021,36,7251,5,2
10/06/2021,44,9358,5,66
11/06/2021,28,7580,5,50
12/06/2021,17,7214,5,64
13/06/2021,15,9454,5,99
14/06/2021,27,9980,5,96
15/06/2021,50,9235,5,30
16/06/2021,24,5284,5,84
17/06/2021,34,9746,5,5
18/06/2021,43,5578,5,88
19/06/2021,31,5525,5,1
20/06/2021,40,5173,5,6
21/06/2021,38,7536,5,83
22/06/2021,31,8167,5,20
23/06/2021,47,6045,5,24
24/06/2021,25,5396,5,30
25/06/2021,45,7420,5,70
26/06/2021,19,5780,5,99
27/06/2021,30,7264,5,82
28/06/2021,32,9951,5,25
29/06/2021,50,5094,5,82
30/06/2021,39,8255,5,64
01/07/2021,24,9497,5,40
02/07/2021,32,6163,5,9
03/07/2021,16,9993,5,37
04/07/2021,28,7101,5,35
05/07/2021,26,9799,5,51
06/07/2021,36,6797,5,45
07/07/2021,18,8109,5,86
08/07/2021,28,9933,5,88
09/07/2021,31,9714,5,68
10/07/2021,42,8720,5,41
11/07/2021,24,5824,5,5
12/07/2021,17,6657,5,51
13/07/2021,37,8160,5,82
14/07/2021,35,5201,5,43
15/07/2021,19,6600,5,74
16/07/2021,25,7879,5,26
17/07/2021,18,5164,5,10
18/07/2021,50,7739,5,49
19/07/2021,17,6903,5,97
20/07/2021,35,9680,5,51
21/07/2021,19,5907,5,17
22/07/2021,39,7434,5,35
23/07/2021,34,9279,5,49
24/07/2021,20,9028,5,11
25/07/2021,28,6000,5,64
26/07/2021,15,5905,5,60
27/07/2021,41,9963,5,51
28/07/2021,49,7638,5,80
29/07/2021,44,5841,5,50
30/07/2021,34,6429,5,55
31/07/2021,25,9312,5,87
01/08/2021,23,9400,5,19
02/08/2021,48,7681,5,25
03/08/2021,46,5780,5,37
04/08/2021,41,5597,5,92
05/08/2021,45,9103,5,40
06/08/2021,20,8971,5,65
07/08/2021,30,6464,5,55
08/08/2021,33,9132,5,68
09/08/2021,47,7718,5,20
10/08/2021,43,6832,5,92
11/08/2021,18,6433,5,0
12/08/2021,27,6980,5,55
13/08/2021,32,5994,5,82
14/08/2021,28,8067,5,10
15/08/2021,45,7425,5,12
16/08/2021,31,6738,5,96
17/08/2021,47,5336,5,37
18/08/2021,32,6812,5,30
19/08/2021,49,9115,5,44
20/08/2021,47,6954,5,94
21/08/2021,28,6395,5,48
22/08/2021,40,5938,5,92
23/08/2021,32,6603,5,12
24/08/2021,21,7827,5,85
25/08/2021,26,5974,5,41
26/08/2021,17,5527,5,90
27/08/2021,46,9831,5,55
28/08/2021,27,9727,5,57
29/08/2021,21,6965,5,69
30/08/2021,24,6641,5,22
31/08/2021,42,5778,5,22
01/09/2021,29,5386,5,13
02/09/2021,39,9039,5,36
03/09/2021,23,7305,5,90
04/09/2021,34,6783,5,81
05/09/2021,34,5576,5,32
06/09/2021,45,9672,5,9
07/09/2021,37,7275,5,68
08/09/2021,35,5742,5,62
09/09/2021,19,9510,5,58
10/09/2021,15,6272,5,39
11/09/2021,40,6040,5,29
12/09/2021,48,5855,5,54
13/09/2021,44,8219,5,82
14/09/2021,17,9420,5,58
15/09/2021,43,7935,5,18
16/09/2021,41,8517,5,6
17/09/2021,35,7275,5,86
18/09/2021,46,9368,5,12
19/09/2021,24,5073,5,40
20/09/2021,45,8290,5,8
21/09/2021,46,6839,5,73
22/09/2021,31,5774,5,15
23/09/2021,32,8984,5,23
24/09/2021,39,9923,5,26
25/09/2021,41,7367,5,30
26/09/2021,16,9777,5,55
27/09/2021,41,5616,5,77
28/09/2021,32,7978,5,84
29/09/2021,23,8143,5,72
30/09/2021,43,6535,5,96
01/10/2021,42,7242,5,33
02/10/2021,46,8668,5,74
03/10/2021,46,7516,5,80
04/10/2021,35,9309,5,8
05/10/2021,41,8084,5,44
06/10/2021,16,9200,5,59
07/10/2021,33,6905,5,4
08/10/2021,45,7777,5,66
09/10/2021,21,7537,5,72
10/10/2021,16,6846,5,55
11/10/2021,33,7136,5,5
12/10/2021,38,6819,5,97
13/10/2021,18,5169,5,28
14/10/2021,37,5664,5,52
15/10/2021,42,7493,5,89
16/10/2021,21,6081,5,73
17/10/2021,21,6364,5,75
18/10/2021,42,8519,5,32
19/10/2021,19,6389,5,93
20/10/2021,31,7684,5,35
21/10/2021,21,7372,5,0
22/10/2021,15,8224,5,48
23/10/2021,48,5315,5,4
24/10/2021,38,5262,5,83
25/10/2021,40,7878,5,19
26/10/2021,35,9092,5,34
27/10/2021,36,8797,5,84
28/10/2021,30,9171,5,67
29/10/2021,20,9438,5,89
30/10/2021,24,9127,5,37
31/10/2021,39,9168,5,51
01/11/2021,42,7597,5,75
02/11/2021,19,7290,5,39
03/11/2021,34,7366,5,49
04/11/2021,27,6785,5,64
05/11/2021,16,6033,5,52
06/11/2021,17,7326,5,15
07/11/2021,17,5883,5,78
08/11/2021,24,9111,5,1
09/11/2021,23,8112,5,50
10/11/2021,26,7693,5,68
11/11/2021,39,9500,5,89
12/11/2021,45,5183,5,36
13/11/2021,20,9736,5,2
14/11/2021,17,8472,5,63
15/11/2021,34,9332,5,35
16/11/2021,39,9631,5,38
17/11/2021,15,5216,5,33
18/11/2021,25,7483,5,39
19/11/2021,36,7088,5,5
20/11/2021,21,6095,5,88
21/11/2021,37,9093,5,8
22/11/2021,19,8049,5,83
23/11/2021,17,8173,5,5
24/11/2021,38,6652,5,48
25/11/2021,19,9549,5,11
26/11/2021,34,9023,5,48
27/11/2021,32,8068,5,90
28/11/2021,43,5508,5,60
29/11/2021,40,7568,5,77
30/11/2021,18,9954,5,60
01/12/2021,41,9576,5,69
02/12/2021,44,7965,5,24
03/12/2021,45,7696,5,17
04/12/2021,25,5541,5,51
05/12/2021,19,9487,5,12
06/12/2021,39,5274,5,2
07/12/2021,47,8650,5,36
08/12/2021,34,8824,5,7
09/12/2021,36,6652,5,21
10/12/2021,24,7726,5,95
11/12/2021,21,9732,5,78
12/12/2021,36,9362,5,69
13/12/2021,38,9596,5,36
14/12/2021,38,9284,5,68
15/12/2021,16,7043,5,52
16/12/2021,34,7243,5,13
17/12/2021,27,8631,5,74
18/12/2021,27,8198,5,48
19/12/2021,48,5586,5,25
20/12/2021,36,7453,5,58
21/12/2021,31,8171,5,31
22/12/2021,45,7304,5,1
23/12/2021,28,6845,5,60
24/12/2021,26,7106,5,85
25/12/2021,33,8097,5,50
26/12/2021,40,9727,5,61
27/12/2021,15,9806,5,35
28/12/2021,40,9320,5,83
29/12/2021,42,5384,5,87
30/12/2021,24,9925,5,55
31/12/2021,24,7461,5,36
